"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","ESP","Spain","2019","2019",84,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ESP","Spain","2020","2020",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ESP","Spain","2021","2021",83.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1960","1960",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1961","1961",73.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1962","1962",73.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1963","1963",73.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1964","1964",73.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1965","1965",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1966","1966",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1967","1967",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1968","1968",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1969","1969",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1970","1970",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1971","1971",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1972","1972",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1973","1973",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1974","1974",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1975","1975",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1976","1976",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1977","1977",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1978","1978",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1979","1979",75.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1980","1980",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1981","1981",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1982","1982",76.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1983","1983",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1984","1984",76.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1985","1985",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1986","1986",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1987","1987",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1988","1988",77.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1989","1989",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1990","1990",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1991","1991",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1992","1992",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1993","1993",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1994","1994",78.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1995","1995",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1996","1996",79.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1997","1997",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1998","1998",79.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","1999","1999",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2000","2000",79.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2001","2001",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2002","2002",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2003","2003",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2004","2004",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2005","2005",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2006","2006",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2007","2007",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2008","2008",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2009","2009",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2010","2010",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2011","2011",81.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2012","2012",81.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2013","2013",82,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2014","2014",82.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2015","2015",82.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2016","2016",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2017","2017",82.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2018","2018",82.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2019","2019",83.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2020","2020",82.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SWE","Sweden","2021","2021",83.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1960","1960",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1961","1961",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1962","1962",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1963","1963",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1964","1964",72.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1965","1965",72.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1966","1966",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1967","1967",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1968","1968",72.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1969","1969",72.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1970","1970",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1971","1971",73.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1972","1972",73.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1973","1973",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1974","1974",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1975","1975",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1976","1976",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1977","1977",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1978","1978",75.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1979","1979",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1980","1980",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1981","1981",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1982","1982",76.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1983","1983",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1984","1984",76.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1985","1985",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1986","1986",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1987","1987",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1988","1988",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1989","1989",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1990","1990",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1991","1991",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1992","1992",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1993","1993",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1994","1994",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1995","1995",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1996","1996",79.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1997","1997",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1998","1998",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","1999","1999",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2000","2000",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2001","2001",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2002","2002",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2003","2003",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2004","2004",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2005","2005",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2006","2006",81.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2007","2007",82,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2008","2008",82.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2009","2009",82.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2010","2010",82.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2011","2011",82.8,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2012","2012",82.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2013","2013",82.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2014","2014",83.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2015","2015",83,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2016","2016",83.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2017","2017",83.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2018","2018",83.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2019","2019",84,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2020","2020",83.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHE","Switzerland","2021","2021",84,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1960","1960",48.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1961","1961",49,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1962","1962",49.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1963","1963",50.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1964","1964",51,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1965","1965",51.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1966","1966",52.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1967","1967",52.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1968","1968",53.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1969","1969",53.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1970","1970",54.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1971","1971",54.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1972","1972",55,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1973","1973",55.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1974","1974",55.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1975","1975",56.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1976","1976",56.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1977","1977",56.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1978","1978",57.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1979","1979",57.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1980","1980",58.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1981","1981",58.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1982","1982",58.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1983","1983",59.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1984","1984",60.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1985","1985",62.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1986","1986",63.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1987","1987",64.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1988","1988",65.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1989","1989",65.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1990","1990",67.5,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1991","1991",67.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1992","1992",68.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1993","1993",68.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1994","1994",68.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1995","1995",69.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1996","1996",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1997","1997",70.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1998","1998",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","1999","1999",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2000","2000",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2001","2001",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2002","2002",71.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2003","2003",72.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2004","2004",72.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2005","2005",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2006","2006",73.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2007","2007",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2008","2008",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2009","2009",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2010","2010",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2011","2011",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2012","2012",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2013","2013",78,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2014","2014",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2015","2015",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2016","2016",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2017","2017",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2018","2018",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","TUR","Türkiye","2019","2019",78.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1960","1960",70.8,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1961","1961",70.7,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1970","1970",71.9,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1971","1971",71.9,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1980","1980",73.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1981","1981",73.8,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1982","1982",74.1,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1983","1983",74.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1984","1984",74.5,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1985","1985",74.7,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1986","1986",74.8,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1987","1987",75.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1988","1988",75.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1989","1989",75.4,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1990","1990",75.7,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1991","1991",75.9,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1992","1992",76.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1993","1993",76.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1994","1994",76.8,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1995","1995",76.7,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1996","1996",76.9,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1997","1997",77.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1998","1998",77.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","1999","1999",77.5,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2000","2000",77.9,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2001","2001",78.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2002","2002",78.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2003","2003",78.4,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2004","2004",79,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2005","2005",79.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2006","2006",79.5,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2007","2007",79.7,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2008","2008",79.8,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2009","2009",80.4,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2010","2010",80.6,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2011","2011",81,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2012","2012",81,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2013","2013",81.1,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2014","2014",81.4,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2015","2015",81,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2016","2016",81.2,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2017","2017",81.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2018","2018",81.3,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2019","2019",81.4,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GBR","United Kingdom","2020","2020",80.4,"E","Estimated value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1960","1960",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1961","1961",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1962","1962",70.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1963","1963",69.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1964","1964",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1965","1965",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1966","1966",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1967","1967",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1968","1968",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1969","1969",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1970","1970",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1971","1971",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1972","1972",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1973","1973",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1974","1974",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1975","1975",72.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1976","1976",72.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1977","1977",73.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1978","1978",73.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1979","1979",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1980","1980",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1981","1981",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1982","1982",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1983","1983",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1984","1984",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1985","1985",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1986","1986",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1987","1987",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1988","1988",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1989","1989",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1990","1990",75.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1991","1991",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1992","1992",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1993","1993",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1994","1994",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1995","1995",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1996","1996",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1997","1997",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1998","1998",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","1999","1999",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2000","2000",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2001","2001",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2002","2002",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2003","2003",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2004","2004",77.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2005","2005",77.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2006","2006",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2007","2007",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2008","2008",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2009","2009",78.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","USA","United States","2010","2010",78.7,,
